Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
10:42:17,2022-07-10,2225924818,7939232128,7642.78,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:42:18,2022-07-10,2365007895,6763420838,28098.16,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
10:42:21,2022-07-10,1915450576,4701651456,9233.24,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:42:23,2022-07-10,8047909179,2584568182,2833.91,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
10:42:23,2022-07-10,7326442087,1493436023,7586.7,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:42:26,2022-07-10,7018140784,5919128024,2356.78,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:42:29,2022-07-10,7141448090,4900871305,78.53,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
10:42:32,2022-07-10,3386219618,7223756670,154.71,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
10:42:32,2022-07-10,6961460093,7080357663,30535.44,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:42:33,2022-07-10,8341412096,5109623450,7826.42,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:42:34,2022-07-10,4038415588,1526868567,1915.77,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:42:36,2022-07-10,8957461886,589468112,3622.36,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
10:42:36,2022-07-10,367406203,4481201444,2440.77,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
10:42:37,2022-07-10,2196677893,911722658,11320.86,Naira,UK pounds,Nigeria,UK,Cross-border,0,Normal_Periodical
10:42:41,2022-07-10,4577188719,3232526590,875.08,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
10:42:44,2022-07-10,7924551009,7199625988,15882.98,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:42:45,2022-07-10,6404844146,5628674969,6731.23,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:42:45,2022-07-10,6086421020,7141835964,8089.18,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
10:42:47,2022-07-10,6742623852,551907699,8849.16,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
10:42:51,2022-07-10,8389148416,7417876118,5908.02,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
10:42:51,2022-07-10,9901680164,1465487567,9602.2,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:42:51,2022-07-10,2365007895,5866348729,16299.03,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:42:55,2022-07-10,8494878354,3695545812,5565.92,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:43:01,2022-07-10,4010009393,5528340432,2484.8,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:43:04,2022-07-10,7394937898,4144650873,403.92,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:43:07,2022-07-10,4024921053,1431561040,6893.67,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:43:09,2022-07-10,2595670415,6223365730,15135.99,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:43:11,2022-07-10,8405472205,8184833329,4294.42,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:43:12,2022-07-10,1092702536,3220735304,19546.05,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:43:15,2022-07-10,8066286852,2367741630,4889.84,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
10:43:17,2022-07-10,482255721,5896180453,6266.01,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:43:26,2022-07-10,4680252319,7728251413,14195.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:43:31,2022-07-10,1378784400,7897279705,5289.08,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:43:34,2022-07-10,7501327339,8617863283,5863.12,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:43:35,2022-07-10,9069885740,8352571580,10941.94,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:43:36,2022-07-10,9629713976,8172080174,4847.64,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:43:36,2022-07-10,1119631775,8897329050,19365.46,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:43:39,2022-07-10,7669236826,375015805,4451.64,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:43:40,2022-07-10,60718926,5631378382,3152.7,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:43:42,2022-07-10,6476585772,3810300721,10659.94,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:43:44,2022-07-10,9081133856,6444220418,9378.83,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:43:52,2022-07-10,2659616433,9343850846,19093.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:43:53,2022-07-10,9893340528,5628674969,6576.56,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:43:58,2022-07-10,2131820112,7841784544,199.6,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
10:43:59,2022-07-10,4564291666,9141433772,2761.31,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
10:44:01,2022-07-10,1915450576,5510366236,6179.05,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
10:44:03,2022-07-10,6116657264,7749320382,10544.36,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:44:03,2022-07-10,7501327339,3546968911,5060.59,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Fan_Out
10:44:03,2022-07-10,3709430533,7543250720,6866.28,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:44:08,2022-07-10,7143169330,7509313232,2736.89,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:44:11,2022-07-10,9825818308,1965521445,7707.06,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:44:16,2022-07-10,1915450576,2088570270,18259.91,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:44:16,2022-07-10,3168051873,5677353991,4875.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
10:44:17,2022-07-10,3646682811,6278770348,8036.15,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:44:23,2022-07-10,5263982631,7080357663,27479.44,Yen,UK pounds,Japan,UK,Cross-border,0,Normal_Fan_In
10:44:24,2022-07-10,1358482520,1939681909,7869.67,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:44:25,2022-07-10,3614082527,1732858296,9412.04,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:44:25,2022-07-10,3741000234,1377603863,21950.61,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:44:27,2022-07-10,1935297468,2714320850,305.05,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
10:44:34,2022-07-10,385482166,8852169475,36.69,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
10:44:38,2022-07-10,2597738775,9752658168,503.83,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:44:39,2022-07-10,3510078932,3923530563,11526.89,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:44:41,2022-07-10,4121324384,148220861,4619.17,Euro,Euro,Spain,France,Cross-border,0,Normal_Fan_Out
10:44:46,2022-07-10,8456279067,3681770380,22363.42,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:44:47,2022-07-10,2852936829,5087385149,3535.52,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
10:44:48,2022-07-10,5984193868,4594125641,2293.21,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
10:44:55,2022-07-10,3658714253,5297691,1694.43,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:44:55,2022-07-10,6116657264,224176497,4598.36,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
10:44:55,2022-07-10,3644256410,3066321263,6048.62,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:44:56,2022-07-10,675669049,8956282059,4573.57,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:44:57,2022-07-10,1713426884,956337257,3041.58,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:44:58,2022-07-10,2797271466,9982628328,7228.49,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:45:03,2022-07-10,3697901122,3141372444,2491.93,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:45:03,2022-07-10,9226756684,5858369125,17411.77,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:45:05,2022-07-10,1915450576,5162401694,10541.65,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:45:09,2022-07-10,4231385822,6244231175,1485.42,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Group
10:45:23,2022-07-10,7027106126,4540259703,147.42,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
10:45:23,2022-07-10,1378784400,7780773895,5208.21,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:45:24,2022-07-10,2635590075,409707192,11935.87,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:45:27,2022-07-10,9534729015,4787209426,12097.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:45:27,2022-07-10,2318701432,6818474150,881.71,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:45:29,2022-07-10,1378784400,9278521151,6935.79,UK pounds,Euro,UK,UK,Credit card,0,Normal_Fan_Out
10:45:30,2022-07-10,5869654043,6558968510,17198.77,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:45:34,2022-07-10,8793643150,2570862071,8552.4,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
10:45:41,2022-07-10,4345338937,1389390664,1484.62,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:45:45,2022-07-10,9636503689,1386678822,610.24,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:45:46,2022-07-10,2797271466,4525312913,12678,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
10:45:46,2022-07-10,6020722321,4195838974,1073.3,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:45:49,2022-07-10,4344759414,2138505015,10105.53,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In
10:45:52,2022-07-10,9895324562,1818872805,6663.66,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:45:56,2022-07-10,4109732596,5708936901,17738.51,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:45:58,2022-07-10,6116657264,656192169,4742.15,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:46:10,2022-07-10,4307611300,606064149,556.8,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
10:46:13,2022-07-10,8410434333,8518184956,10786.55,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:46:17,2022-07-10,9125822762,4976475749,3127.69,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:46:17,2022-07-10,7659097346,5469723863,10350.63,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
10:46:19,2022-07-10,6411045530,1476842177,1504.51,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:46:24,2022-07-10,3709430533,2273742965,17872.26,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
10:46:26,2022-07-10,2325150545,1789035002,1013.41,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:46:28,2022-07-10,96933227,8172080174,4869.06,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:46:31,2022-07-10,7147226223,5858369125,6548.26,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:46:33,2022-07-10,8456279067,330109509,11174.79,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:46:33,2022-07-10,8854146908,9600420220,5059.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:46:34,2022-07-10,4773187916,5906130213,1645.96,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:46:37,2022-07-10,7401327478,4336451277,2603.3,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
10:46:39,2022-07-10,6116657264,1672288255,7279.91,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:46:40,2022-07-10,8389148416,1363901484,10272.73,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:46:45,2022-07-10,4512711928,3122616876,780.19,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:46:48,2022-07-10,1378784400,7780773895,5183.35,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:46:52,2022-07-10,4045011140,5628674969,6849.23,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:46:53,2022-07-10,5042064131,5628674969,5513.71,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:46:54,2022-07-10,9665547827,2218074303,410.63,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:46:56,2022-07-10,4383404858,8366649068,11559.06,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:46:57,2022-07-10,5021785800,4065028145,4376.53,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Fan_Out
10:46:58,2022-07-10,5959325606,4054367503,546.33,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:47:05,2022-07-10,4696164729,7882637641,1673.7,UK pounds,Euro,UK,France,Cross-border,0,Normal_Small_Fan_Out
10:47:07,2022-07-10,6679205752,5109623450,12072.85,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:47:08,2022-07-10,8965293680,835593757,2092.74,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:47:08,2022-07-10,7155736136,1316458123,5731.77,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
10:47:10,2022-07-10,1738940565,409707192,21084,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:47:13,2022-07-10,569955345,3695545812,6063.77,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:47:14,2022-07-10,3510078932,823626823,5906.31,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Fan_Out
10:47:17,2022-07-10,8503465200,6003839788,789.64,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:47:25,2022-07-10,799188600,3872606344,3734.82,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:47:27,2022-07-10,4015906272,8465856972,483.13,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:47:29,2022-07-10,4543595075,6034997194,15469.48,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:47:33,2022-07-10,8389148416,7489694854,23582.14,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Fan_Out
10:47:34,2022-07-10,4121324384,9281561360,22158.31,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out
10:47:35,2022-07-10,8960679541,505070381,3194.47,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
10:47:36,2022-07-10,6534163745,5355456602,406.1,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:47:36,2022-07-10,6156339187,9414721240,194.09,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:47:37,2022-07-10,5185442451,3442659263,331.96,Swiss franc,UK pounds,Switzerland,UK,Cross-border,0,Normal_Small_Fan_Out
10:47:38,2022-07-10,7421451752,9906229651,12708.12,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:47:38,2022-07-10,665026751,8556332513,1400.75,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:47:38,2022-07-10,1391897700,4180682278,3919.76,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
10:47:41,2022-07-10,5577457719,9504555515,4522.27,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:47:42,2022-07-10,1915450576,9424448642,6258.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:47:42,2022-07-10,9658628699,3695545812,12075.77,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:47:44,2022-07-10,8677774943,9398516249,4823.24,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:47:44,2022-07-10,3538111472,7482668456,2014.62,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
10:47:48,2022-07-10,9734083970,2792106785,7985.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:47:49,2022-07-10,2261720358,1503409481,397.87,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:47:50,2022-07-10,2004133484,3079818547,8089.76,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:47:53,2022-07-10,846554893,9143778831,1039.74,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_Small_Fan_Out
10:47:57,2022-07-10,2832385272,2138505015,9139.94,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In
10:47:57,2022-07-10,2058693095,2001216089,1367.57,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:48:01,2022-07-10,8244937262,6034997194,6368.62,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:48:02,2022-07-10,6508263183,8591643375,10647.89,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:48:08,2022-07-10,561572520,9560811094,1187.33,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:48:15,2022-07-10,6840221462,6394914061,3114.26,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:48:18,2022-07-10,33346270,5109623450,11433.35,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:48:18,2022-07-10,6086421020,6624920676,6187.93,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:48:18,2022-07-10,2978655617,4989319535,1226.43,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:48:21,2022-07-10,6811975048,2755114190,949.43,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
10:48:22,2022-07-10,7738921363,1885604875,263.96,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:48:23,2022-07-10,9572437179,7199625988,6662.71,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:48:25,2022-07-10,6653699393,9771156850,522.82,Dirham,Indian rupee,UAE,India,Cross-border,0,Normal_Small_Fan_Out
10:48:32,2022-07-10,3394889318,5414896414,7868.97,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Small_Fan_Out
10:48:33,2022-07-10,2045644966,621060264,7015.35,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:48:35,2022-07-10,2266586338,7869013888,105.58,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:48:35,2022-07-10,7408330845,1218244200,19863.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:48:37,2022-07-10,6216316627,5466123934,7955.92,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:48:38,2022-07-10,8250843541,199988062,513.08,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:48:39,2022-07-10,3709430533,7543250720,6891.55,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:48:42,2022-07-10,6402393774,277019651,7251.24,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:48:44,2022-07-10,25762606,909072420,2880.73,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
10:48:45,2022-07-10,4512671582,5256445929,24141.25,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
10:48:49,2022-07-10,4708741032,952050825,1426.28,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:48:54,2022-07-10,1754308893,2653244195,2681.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:48:54,2022-07-10,1724782685,2505275986,807.03,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
10:48:58,2022-07-10,6726011110,9509095598,2998.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:48:59,2022-07-10,7758268667,3325153054,10030.19,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:49:00,2022-07-10,822128135,324464903,13269.07,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Foward
10:49:01,2022-07-10,642436468,5718348761,41.27,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:49:02,2022-07-10,9124329020,1276357468,2114.28,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
10:49:04,2022-07-10,7986479831,5124301835,12358.01,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:49:08,2022-07-10,1992777224,303044546,2191.66,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:49:08,2022-07-10,4915664814,5466123934,7368.69,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:49:09,2022-07-10,264095857,1316458123,13447.86,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
10:49:15,2022-07-10,2267057254,3353913084,1373.06,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
10:49:18,2022-07-10,1378784400,7780773895,5173.01,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:49:18,2022-07-10,5021785800,4065028145,4377.04,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Fan_Out
10:49:19,2022-07-10,4277910354,7517403696,1389.2,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:49:20,2022-07-10,3275257189,4428953627,421.56,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
10:49:21,2022-07-10,6743376113,621060264,25793.94,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:49:23,2022-07-10,6677092537,8794766352,733.05,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
10:49:24,2022-07-10,1830078831,7160736915,10172.19,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:49:24,2022-07-10,8203229522,8519194353,11347.74,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,Normal_Fan_Out
10:49:26,2022-07-10,9987846938,3678607748,1738.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:49:35,2022-07-10,2047410771,6646502650,8045.75,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In
10:49:35,2022-07-10,6116657264,2883324502,9572.05,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:49:39,2022-07-10,8653336420,8752943153,3451.49,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
10:49:43,2022-07-10,2350608357,7116272472,800.43,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:49:44,2022-07-10,6385147013,56519020,4664.87,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:49:47,2022-07-10,1304411851,5708936901,10517.33,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:49:49,2022-07-10,578839168,1377603863,5425.57,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:49:52,2022-07-10,5376652437,9600420220,11858.26,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:49:53,2022-07-10,4121324384,7417210636,11152.4,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out
10:49:56,2022-07-10,8201605808,9600420220,7169.7,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
10:50:01,2022-07-10,5006270568,6125659636,2670.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:50:04,2022-07-10,5840073198,7672640853,466.61,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
10:50:13,2022-07-10,1498828609,5895407809,875.38,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:50:14,2022-07-10,1706196950,3695545812,4855.67,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:50:23,2022-07-10,8130176208,8659464157,4170.52,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:50:24,2022-07-10,3452368468,4833559204,10363.23,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
10:50:24,2022-07-10,3462885128,274657616,1933.78,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:50:26,2022-07-10,8587242371,5363117119,20093.29,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
10:50:27,2022-07-10,7330940854,1320927231,4608.37,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:50:28,2022-07-10,2365007895,6618026760,12008.36,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
10:50:31,2022-07-10,3902806766,2537003174,1309.6,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
10:50:34,2022-07-10,3299538255,8376057857,423.42,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
